product_id,category,subcategory,price,cost,brand,launch_date,avg_rating
SKU000345,Apparel,Shoes,32.95,19.64,Brand_R,2023-08-21,4.3
SKU000346,Toys,Educational,27.79,17.38,Brand_H,2024-05-05,2.8
SKU000347,Beauty,Makeup,6.23,3.94,Brand_B,2024-01-08,4.0
SKU000348,Home,Storage,10.61,4.71,Brand_A,2026-02-10,4.1
SKU000349,Apparel,Pants,22.86,13.35,Brand_D,2025-09-24,3.4
SKU000350,Electronics,Phones,105.12,38.11,Brand_L,2023-10-27,4.2
SKU000351,Sports,Team Sports,22.28,12.65,Brand_K,2026-07-19,3.0
SKU000352,Electronics,Laptops,155.1,85.99,Brand_R,2023-12-09,4.3
SKU000353,Electronics,Wearables,63.73,31.75,Brand_H,2026-07-11,4.8
SKU000354,Beauty,Makeup,13.5,7.96,Brand_L,2026-05-28,3.6
SKU000355,Beauty,Fragrance,16.43,6.54,Brand_I,2025-10-18,4.4
SKU000356,Beauty,Fragrance,50.78,17.9,Brand_D,2022-02-16,4.0
SKU000357,Sports,Outdoor,24.18,15.45,Brand_J,2025-11-16,3.8
SKU000358,Electronics,Phones,131.86,74.84,Brand_I,2025-03-10,3.2
SKU000359,Apparel,Pants,10.24,4.89,Brand_K,2023-05-30,4.8
SKU000360,Toys,Plush,13.04,5.39,Brand_G,2026-02-02,4.2
SKU000361,Beauty,Makeup,45.24,23.08,Brand_D,2024-01-03,3.8
SKU000362,Electronics,Laptops,41.91,26.97,Brand_N,2025-08-20,4.2
SKU000363,Toys,Educational,16.97,9.37,Brand_F,2025-10-25,4.7
SKU000364,Apparel,Pants,8.81,4.61,Brand_D,2025-10-19,3.6
SKU000365,Sports,Team Sports,59.39,28.46,Brand_P,2022-04-26,4.5
SKU000366,Electronics,Cables,197.87,120.83,Brand_O,2022-04-11,4.1
SKU000367,Apparel,Shoes,9.7,3.77,Brand_P,2026-07-03,4.8
SKU000368,Electronics,Audio,53.92,20.09,Brand_B,2023-07-13,3.4
SKU000369,Electronics,Phones,41.6,20.22,Brand_A,2022-04-10,4.1
SKU000370,Apparel,Outerwear,19.47,10.82,Brand_L,2024-09-23,3.8
SKU000371,Electronics,Phones,179.32,76.89,Brand_R,2026-04-05,3.0
SKU000372,Beauty,Haircare,7.0,4.49,Brand_J,2022-06-23,4.8
SKU000373,Sports,Team Sports,41.52,26.43,Brand_C,2024-05-23,4.2
SKU000374,Home,Storage,53.37,30.99,Brand_Q,2025-06-19,3.5
SKU000375,Home,Kitchen,32.67,11.58,Brand_Q,2025-05-07,3.6
SKU000376,Home,Decor,69.25,28.27,Brand_C,2023-03-05,4.8
SKU000377,Beauty,Skincare,21.91,11.71,Brand_B,2025-11-18,3.7
SKU000378,Apparel,Outerwear,16.37,6.79,Brand_D,2025-07-16,4.2
SKU000379,Beauty,Haircare,23.89,12.71,Brand_G,2025-12-02,4.8
SKU000380,Electronics,Wearables,184.56,107.66,Brand_K,2025-03-22,4.3
SKU000381,Apparel,Shoes,34.03,15.38,Brand_C,2025-07-10,4.8
SKU000382,Sports,Outdoor,20.61,11.67,Brand_R,2025-03-22,3.9
SKU000383,Electronics,Audio,236.36,97.73,Brand_G,2023-05-30,4.2
SKU000384,Beauty,Skincare,20.0,11.61,Brand_O,2025-12-03,3.8
SKU000385,Electronics,Cables,31.52,18.87,Brand_R,2023-11-28,3.2
SKU000386,Sports,Fitness,4.87,2.15,Brand_C,2024-01-03,4.1
SKU000387,Home,Decor,50.27,27.1,Brand_J,2022-10-24,3.9
SKU000388,Home,Bedding,31.23,18.68,Brand_M,2023-12-30,4.5
SKU000389,Home,Lighting,17.2,8.86,Brand_T,2026-01-07,4.2
SKU000390,Home,Bedding,12.83,6.75,Brand_I,2025-11-20,4.1
SKU000391,Sports,Fitness,134.67,63.41,Brand_F,2022-08-02,4.9
SKU000392,Home,Bedding,38.3,15.85,Brand_T,2025-09-05,4.0
SKU000393,Apparel,Outerwear,21.27,11.63,Brand_M,2026-05-11,3.8
SKU000394,Home,Storage,25.85,16.69,Brand_G,2023-01-15,4.5
SKU000395,Electronics,Wearables,125.8,74.62,Brand_G,2024-06-10,3.9
SKU000396,Toys,Games,17.35,6.82,Brand_D,2025-02-14,3.7
SKU000397,Apparel,Outerwear,18.06,6.47,Brand_C,2025-03-10,4.1
SKU000398,Home,Kitchen,95.64,42.78,Brand_G,2023-06-25,4.7
SKU000399,Toys,Building,12.86,5.3,Brand_R,2024-11-16,4.0
SKU000400,Toys,Building,17.03,9.79,Brand_S,2026-03-15,3.2
SKU000401,Toys,Building,17.25,6.28,Brand_K,2024-06-01,4.3
SKU000402,Apparel,Outerwear,26.25,10.14,Brand_S,2023-12-12,4.8
SKU000403,Beauty,Skincare,44.12,26.69,Brand_O,2023-04-04,3.7
SKU000404,Sports,Outdoor,15.48,9.29,Brand_I,2024-03-28,3.9
SKU000405,Home,Kitchen,71.1,36.51,Brand_Q,2022-05-03,3.9
SKU000406,Apparel,Shoes,12.38,5.97,Brand_P,2024-05-31,2.9
SKU000407,Beauty,Skincare,12.19,5.97,Brand_E,2026-08-14,4.0
SKU000408,Apparel,Shoes,17.43,9.19,Brand_Q,2024-04-13,4.3
SKU000409,Apparel,Pants,12.18,5.59,Brand_K,2024-06-19,4.0
SKU000410,Beauty,Skincare,20.08,7.19,Brand_A,2024-04-24,4.0
SKU000411,Apparel,Shirts,49.27,22.33,Brand_B,2022-08-02,4.5
SKU000412,Apparel,Pants,30.61,19.01,Brand_G,2024-12-08,4.8
SKU000413,Apparel,Shirts,49.14,25.68,Brand_E,2025-06-29,4.2
SKU000414,Apparel,Shirts,12.76,5.12,Brand_O,2025-03-23,4.3
SKU000415,Apparel,Pants,26.84,12.11,Brand_R,2022-07-12,4.0
SKU000416,Electronics,Phones,77.74,30.99,Brand_A,2022-02-11,4.2
SKU000417,Apparel,Outerwear,39.5,17.6,Brand_I,2024-12-01,3.7
SKU000418,Home,Kitchen,27.96,14.4,Brand_R,2024-12-13,4.3
SKU000419,Home,Storage,31.96,16.86,Brand_N,2026-06-16,4.0
SKU000420,Beauty,Haircare,10.89,3.85,Brand_N,2024-09-26,5.0
SKU000421,Beauty,Skincare,24.95,16.21,Brand_R,2022-07-09,4.2
SKU000422,Home,Kitchen,38.06,15.97,Brand_R,2025-03-24,3.6
SKU000423,Electronics,Audio,73.06,44.57,Brand_T,2025-09-10,4.3
SKU000424,Sports,Fitness,25.66,13.59,Brand_E,2026-01-22,3.9
SKU000425,Home,Bedding,28.75,17.84,Brand_E,2023-05-20,3.9
SKU000426,Toys,Educational,7.07,3.36,Brand_A,2025-01-12,3.2
SKU000427,Apparel,Accessories,55.7,28.69,Brand_B,2022-06-01,3.9
SKU000428,Electronics,Wearables,98.57,48.8,Brand_J,2025-04-25,3.8
SKU000429,Toys,Educational,9.54,5.89,Brand_H,2022-07-24,5.0
SKU000430,Sports,Fitness,19.67,7.77,Brand_E,2026-04-04,3.9
SKU000431,Home,Lighting,25.12,12.43,Brand_G,2023-03-09,3.7
SKU000432,Beauty,Fragrance,28.83,16.65,Brand_B,2026-02-28,3.8
SKU000433,Sports,Outdoor,23.26,14.34,Brand_N,2023-06-10,3.9
SKU000434,Electronics,Phones,146.44,76.14,Brand_L,2022-05-08,3.6
SKU000435,Sports,Fitness,13.52,8.79,Brand_K,2024-10-30,4.4
SKU000436,Home,Bedding,77.36,27.55,Brand_J,2025-10-31,4.4
SKU000437,Home,Kitchen,19.6,12.04,Brand_C,2026-04-09,3.5
SKU000438,Apparel,Outerwear,13.34,8.58,Brand_M,2025-06-18,4.0
SKU000439,Home,Kitchen,20.03,11.93,Brand_H,2023-05-14,4.9
SKU000440,Sports,Team Sports,10.38,5.51,Brand_P,2024-11-04,4.1
SKU000441,Apparel,Shoes,95.62,59.84,Brand_T,2025-08-25,4.8
SKU000442,Apparel,Shoes,37.23,24.15,Brand_G,2022-09-19,3.6
SKU000443,Electronics,Cables,33.2,14.93,Brand_F,2023-03-11,4.9
SKU000444,Apparel,Accessories,23.78,10.62,Brand_D,2025-10-16,3.9
SKU000445,Electronics,Audio,132.42,55.59,Brand_T,2025-06-06,4.4
SKU000446,Sports,Cycling,36.91,13.42,Brand_S,2022-10-31,3.6
SKU000447,Electronics,Wearables,108.42,65.76,Brand_R,2023-06-05,4.3
SKU000448,Apparel,Accessories,46.13,27.55,Brand_F,2025-06-28,4.5
SKU000449,Electronics,Phones,28.98,16.48,Brand_O,2022-08-24,4.3
SKU000450,Apparel,Shoes,15.32,9.15,Brand_M,2024-10-01,3.4
SKU000451,Home,Lighting,22.67,11.6,Brand_T,2023-11-01,3.9
SKU000452,Beauty,Makeup,4.33,1.86,Brand_O,2023-02-07,4.2
SKU000453,Home,Kitchen,8.29,4.47,Brand_P,2023-05-09,4.4
SKU000454,Apparel,Shoes,14.81,9.51,Brand_B,2022-01-21,4.5
SKU000455,Home,Kitchen,31.25,14.01,Brand_E,2025-09-10,3.8
SKU000456,Beauty,Fragrance,15.02,7.18,Brand_O,2023-07-17,3.4
SKU000457,Apparel,Shirts,52.58,18.56,Brand_F,2024-12-09,4.5
SKU000458,Beauty,Fragrance,7.65,4.05,Brand_A,2023-05-22,3.8
SKU000459,Sports,Cycling,77.36,38.38,Brand_G,2024-08-01,4.1
SKU000460,Home,Bedding,81.51,36.62,Brand_A,2023-12-24,4.0
SKU000461,Home,Decor,51.42,27.08,Brand_T,2023-10-10,4.2
SKU000462,Electronics,Laptops,343.34,161.32,Brand_C,2026-05-13,3.0
SKU000463,Toys,Plush,10.37,6.29,Brand_G,2022-09-22,4.8
SKU000464,Apparel,Pants,31.17,15.19,Brand_I,2023-12-25,3.1
SKU000465,Electronics,Wearables,94.34,58.63,Brand_Q,2024-11-28,3.8
SKU000466,Sports,Fitness,18.2,10.47,Brand_T,2026-04-15,4.2
SKU000467,Apparel,Shirts,8.68,3.26,Brand_M,2025-01-16,5.0
SKU000468,Beauty,Haircare,66.38,40.76,Brand_H,2022-09-18,4.3
SKU000469,Beauty,Skincare,9.46,4.1,Brand_C,2025-05-19,3.6
SKU000470,Apparel,Pants,40.73,20.86,Brand_H,2022-07-03,4.9
SKU000471,Electronics,Phones,82.42,39.41,Brand_K,2026-06-23,4.2
SKU000472,Home,Lighting,49.2,31.22,Brand_S,2022-09-25,2.9
SKU000473,Sports,Fitness,17.5,9.53,Brand_J,2026-02-04,4.1
SKU000474,Electronics,Wearables,17.28,9.34,Brand_A,2022-01-25,4.0
SKU000475,Electronics,Audio,141.16,72.87,Brand_E,2024-08-07,5.0
SKU000476,Electronics,Phones,191.49,82.48,Brand_D,2025-11-26,4.4
SKU000477,Apparel,Outerwear,7.26,4.2,Brand_C,2025-10-23,3.9
SKU000478,Apparel,Pants,24.41,10.47,Brand_R,2022-09-26,5.0
SKU000479,Beauty,Haircare,10.7,5.82,Brand_O,2022-12-02,3.2
SKU000480,Toys,Building,3.99,2.04,Brand_K,2023-10-31,4.5
SKU000481,Sports,Cycling,81.15,30.86,Brand_A,2025-07-02,3.0
SKU000482,Apparel,Shoes,52.67,21.99,Brand_R,2023-01-04,4.3
SKU000483,Sports,Outdoor,39.5,22.3,Brand_B,2024-10-17,4.2
SKU000484,Apparel,Shoes,13.23,5.13,Brand_O,2023-11-21,4.4
SKU000485,Home,Storage,13.67,5.88,Brand_A,2026-06-16,4.9
SKU000486,Beauty,Haircare,14.41,8.46,Brand_D,2025-12-09,3.8
SKU000487,Apparel,Accessories,44.77,27.07,Brand_I,2023-01-09,4.0
SKU000488,Apparel,Pants,28.81,10.1,Brand_S,2023-09-26,4.7
SKU000489,Apparel,Pants,36.07,13.87,Brand_P,2023-10-19,4.4
SKU000490,Apparel,Shoes,26.04,13.9,Brand_K,2025-08-30,4.3
SKU000491,Electronics,Cables,45.39,22.39,Brand_O,2023-07-19,2.6
SKU000492,Beauty,Skincare,7.94,3.39,Brand_A,2023-08-22,4.0
SKU000493,Sports,Team Sports,64.15,36.01,Brand_A,2024-04-30,4.6
SKU000494,Beauty,Skincare,58.85,23.64,Brand_E,2026-01-09,3.8
SKU000495,Beauty,Skincare,46.75,22.41,Brand_I,2025-06-22,3.8
SKU000496,Beauty,Skincare,10.76,5.95,Brand_K,2025-05-02,3.4
SKU000497,Toys,Building,13.13,6.94,Brand_H,2022-11-07,4.4
SKU000498,Apparel,Shirts,33.15,16.2,Brand_J,2025-08-23,4.0
SKU000499,Electronics,Wearables,69.66,28.44,Brand_H,2024-01-15,3.8
SKU000500,Beauty,Makeup,10.85,4.0,Brand_M,2023-01-05,3.7
SKU000501,Electronics,Laptops,88.57,48.82,Brand_K,2023-06-17,4.3
SKU000502,Beauty,Skincare,22.05,13.09,Brand_Q,2024-11-21,3.9
SKU000503,Apparel,Outerwear,3.99,1.59,Brand_I,2023-05-19,5.0
SKU000504,Beauty,Skincare,18.64,11.44,Brand_S,2022-03-28,4.5
SKU000505,Electronics,Laptops,79.75,41.32,Brand_S,2023-08-14,4.7
SKU000506,Apparel,Shoes,78.68,31.93,Brand_M,2024-12-31,5.0
SKU000507,Apparel,Shirts,37.38,19.08,Brand_D,2023-10-22,4.5
SKU000508,Electronics,Phones,104.99,55.68,Brand_G,2024-09-07,5.0
SKU000509,Electronics,Cables,76.97,45.81,Brand_H,2024-07-28,3.6
SKU000510,Toys,Educational,8.79,3.45,Brand_H,2024-08-28,4.0
SKU000511,Beauty,Haircare,16.2,8.6,Brand_L,2023-08-25,3.9
SKU000512,Home,Decor,34.71,19.19,Brand_J,2023-08-30,4.1
SKU000513,Apparel,Accessories,42.31,23.91,Brand_F,2026-01-14,3.4
SKU000514,Beauty,Makeup,33.68,18.05,Brand_K,2022-06-14,4.4
SKU000515,Sports,Team Sports,58.52,31.85,Brand_L,2022-10-04,3.1
SKU000516,Electronics,Audio,97.24,41.77,Brand_P,2023-01-01,4.1
SKU000517,Home,Kitchen,26.54,9.41,Brand_C,2026-06-24,3.7
SKU000518,Apparel,Shoes,23.96,13.33,Brand_B,2022-09-03,4.9
SKU000519,Home,Bedding,10.49,3.91,Brand_A,2023-05-31,4.4
SKU000520,Home,Lighting,12.86,7.78,Brand_P,2022-07-10,3.6
SKU000521,Sports,Fitness,16.93,8.08,Brand_R,2022-07-13,3.9
SKU000522,Home,Storage,20.44,9.39,Brand_G,2023-08-31,4.5
SKU000523,Apparel,Pants,14.39,8.21,Brand_T,2026-05-30,4.0
SKU000524,Toys,Educational,11.13,4.02,Brand_S,2022-03-18,3.2
SKU000525,Beauty,Makeup,11.79,7.51,Brand_K,2024-06-15,4.6
SKU000526,Sports,Fitness,24.44,14.61,Brand_B,2026-08-10,4.4
SKU000527,Electronics,Phones,68.32,43.12,Brand_A,2022-08-09,3.1
SKU000528,Electronics,Wearables,160.99,64.37,Brand_K,2025-09-09,5.0
SKU000529,Sports,Outdoor,22.78,8.53,Brand_R,2023-09-03,4.0
SKU000530,Sports,Outdoor,22.76,11.41,Brand_F,2024-04-05,4.6
SKU000531,Home,Kitchen,59.25,31.82,Brand_I,2022-12-25,4.2
SKU000532,Beauty,Haircare,11.72,5.54,Brand_F,2023-04-06,4.7
SKU000533,Electronics,Wearables,143.78,88.77,Brand_T,2024-10-05,3.2
SKU000534,Home,Bedding,5.55,3.23,Brand_O,2024-06-15,3.2
SKU000535,Home,Lighting,110.18,53.26,Brand_S,2024-05-13,4.7
SKU000536,Electronics,Audio,157.26,92.0,Brand_A,2022-08-08,4.3
SKU000537,Home,Bedding,23.18,8.61,Brand_J,2023-01-23,3.3
SKU000538,Apparel,Shoes,123.47,67.24,Brand_O,2023-09-06,4.9
SKU000539,Apparel,Shoes,29.66,14.25,Brand_F,2023-12-23,3.9
SKU000540,Toys,Building,25.37,15.33,Brand_F,2026-07-03,4.1
SKU000541,Home,Lighting,162.71,99.41,Brand_B,2022-01-16,4.3
SKU000542,Apparel,Pants,33.91,16.8,Brand_A,2023-02-25,4.4
SKU000543,Electronics,Audio,27.73,16.45,Brand_P,2024-10-04,5.0
SKU000544,Electronics,Laptops,144.99,79.15,Brand_C,2026-07-28,3.7
SKU000545,Home,Storage,87.18,42.64,Brand_C,2025-05-07,4.1
SKU000546,Electronics,Phones,128.63,68.35,Brand_C,2025-04-11,4.5
SKU000547,Sports,Fitness,46.75,26.11,Brand_J,2025-04-01,3.9
SKU000548,Apparel,Shirts,84.58,38.8,Brand_F,2025-10-08,3.9
SKU000549,Home,Bedding,31.68,13.9,Brand_M,2025-11-03,5.0
SKU000550,Home,Decor,50.66,31.54,Brand_B,2025-03-31,4.0
SKU000551,Sports,Cycling,35.06,15.51,Brand_G,2023-08-29,3.2
SKU000552,Apparel,Shoes,64.49,38.58,Brand_G,2024-12-25,4.3
SKU000553,Apparel,Accessories,16.39,9.5,Brand_G,2023-04-12,4.0
SKU000554,Home,Bedding,81.28,51.83,Brand_G,2025-01-16,3.4
SKU000555,Beauty,Fragrance,28.69,12.48,Brand_F,2022-03-07,4.7
SKU000556,Electronics,Audio,38.3,21.43,Brand_H,2023-09-17,3.8
SKU000557,Home,Storage,17.67,6.71,Brand_Q,2024-08-03,4.6
SKU000558,Home,Storage,80.51,48.94,Brand_G,2023-09-06,4.5
SKU000559,Apparel,Accessories,18.31,10.83,Brand_R,2023-06-21,3.2
SKU000560,Electronics,Phones,64.21,30.09,Brand_J,2023-07-20,4.5
SKU000561,Home,Storage,30.03,15.03,Brand_B,2025-06-22,4.0
SKU000562,Beauty,Makeup,23.81,11.45,Brand_P,2024-08-14,3.4
SKU000563,Electronics,Laptops,46.77,22.55,Brand_L,2023-01-28,3.8
SKU000564,Apparel,Accessories,16.01,9.39,Brand_H,2024-05-12,4.8
SKU000565,Electronics,Cables,42.46,15.66,Brand_T,2023-07-21,4.4
SKU000566,Sports,Team Sports,91.79,44.48,Brand_E,2025-07-08,4.8
SKU000567,Apparel,Outerwear,35.85,17.15,Brand_J,2023-06-03,4.4
SKU000568,Beauty,Fragrance,43.4,26.37,Brand_T,2022-01-12,4.5
SKU000569,Apparel,Outerwear,48.11,30.61,Brand_A,2026-02-08,4.6
SKU000570,Electronics,Wearables,16.57,7.45,Brand_J,2022-06-02,3.5
SKU000571,Apparel,Pants,17.24,8.19,Brand_B,2024-07-23,3.7
SKU000572,Home,Lighting,30.89,17.18,Brand_L,2023-06-06,4.1
SKU000573,Beauty,Haircare,21.15,7.41,Brand_A,2025-08-03,3.8
SKU000574,Electronics,Laptops,190.55,106.28,Brand_P,2023-05-27,4.1
SKU000575,Apparel,Outerwear,4.09,1.7,Brand_N,2022-04-09,3.2
SKU000576,Home,Storage,24.7,13.59,Brand_L,2026-04-04,4.3
SKU000577,Beauty,Makeup,26.38,10.19,Brand_M,2025-04-05,4.5
SKU000578,Home,Decor,17.87,9.22,Brand_B,2024-10-26,4.8
SKU000579,Apparel,Outerwear,29.53,11.64,Brand_H,2023-04-28,3.7
SKU000580,Electronics,Phones,76.49,46.99,Brand_F,2024-10-16,3.6
SKU000581,Home,Kitchen,8.9,4.37,Brand_F,2023-10-18,4.1
SKU000582,Sports,Outdoor,30.99,19.07,Brand_J,2022-06-14,4.1
SKU000583,Electronics,Laptops,114.29,49.58,Brand_N,2022-11-20,4.3
SKU000584,Electronics,Laptops,144.23,76.64,Brand_L,2024-11-26,4.7
SKU000585,Toys,Educational,21.05,12.29,Brand_H,2025-08-26,4.1
SKU000586,Electronics,Laptops,30.52,16.42,Brand_S,2026-07-28,4.9
SKU000587,Home,Kitchen,110.32,58.04,Brand_G,2022-09-05,3.9
SKU000588,Toys,Building,28.35,14.03,Brand_G,2022-09-24,3.9
SKU000589,Apparel,Outerwear,33.93,20.04,Brand_F,2024-10-06,3.8
SKU000590,Apparel,Pants,33.7,20.28,Brand_D,2024-05-13,4.4
SKU000591,Apparel,Pants,24.78,10.34,Brand_D,2025-11-18,4.7
SKU000592,Apparel,Shoes,48.12,25.63,Brand_S,2025-07-20,4.3
SKU000593,Home,Lighting,30.94,12.4,Brand_G,2022-10-12,4.8
SKU000594,Apparel,Pants,14.75,6.29,Brand_H,2022-05-01,3.7
SKU000595,Apparel,Outerwear,29.84,13.87,Brand_C,2025-07-10,4.1
SKU000596,Toys,Plush,35.44,22.9,Brand_R,2023-07-17,4.0
SKU000597,Home,Kitchen,48.31,19.07,Brand_J,2025-07-22,4.7
SKU000598,Apparel,Shoes,76.45,27.68,Brand_L,2024-10-01,3.4
SKU000599,Home,Storage,37.57,16.87,Brand_G,2024-08-17,4.5
SKU000600,Apparel,Accessories,41.67,16.3,Brand_E,2022-06-18,4.5
SKU000601,Beauty,Haircare,23.77,9.2,Brand_A,2026-02-23,3.9
SKU000602,Apparel,Accessories,20.99,7.55,Brand_O,2024-04-19,3.3
SKU000603,Toys,Educational,7.03,3.05,Brand_D,2022-08-23,4.0
SKU000604,Apparel,Shoes,19.5,8.58,Brand_F,2025-10-14,4.1
SKU000605,Electronics,Cables,164.2,106.69,Brand_M,2025-06-14,3.8
SKU000606,Apparel,Pants,38.85,21.65,Brand_J,2022-04-27,4.4
SKU000607,Electronics,Wearables,74.18,46.15,Brand_K,2023-03-31,3.8
SKU000608,Beauty,Makeup,9.6,3.98,Brand_G,2024-03-10,4.0
SKU000609,Apparel,Outerwear,16.39,10.44,Brand_G,2023-02-22,4.2
SKU000610,Beauty,Fragrance,14.84,8.26,Brand_K,2023-02-03,4.3
SKU000611,Electronics,Phones,141.89,55.1,Brand_I,2024-01-10,3.8
SKU000612,Beauty,Makeup,16.46,9.38,Brand_N,2024-11-10,4.3
SKU000613,Apparel,Accessories,51.47,22.97,Brand_M,2026-06-18,5.0
SKU000614,Toys,Educational,54.54,28.88,Brand_A,2022-01-04,4.3
SKU000615,Electronics,Cables,138.79,71.27,Brand_C,2022-06-28,4.4
SKU000616,Apparel,Accessories,9.15,5.19,Brand_B,2023-02-02,4.0
SKU000617,Sports,Team Sports,19.41,7.61,Brand_O,2025-11-12,3.6
SKU000618,Sports,Fitness,74.55,27.07,Brand_P,2022-11-16,3.6
SKU000619,Home,Lighting,34.38,15.88,Brand_A,2023-10-06,3.9
SKU000620,Electronics,Wearables,48.65,21.25,Brand_E,2026-04-22,3.5
SKU000621,Electronics,Phones,47.45,28.94,Brand_M,2023-07-08,4.7
SKU000622,Apparel,Shoes,14.41,7.19,Brand_S,2025-07-30,4.0
SKU000623,Home,Bedding,12.66,4.64,Brand_R,2026-03-19,3.8
SKU000624,Apparel,Shirts,46.99,28.99,Brand_F,2022-03-13,4.1
SKU000625,Electronics,Audio,82.87,30.67,Brand_Q,2024-05-21,4.6
SKU000626,Apparel,Shoes,8.31,4.1,Brand_S,2022-10-23,4.0
SKU000627,Electronics,Laptops,68.56,40.42,Brand_C,2025-12-25,3.4
SKU000628,Sports,Cycling,40.72,15.47,Brand_M,2026-05-19,3.9
SKU000629,Sports,Fitness,181.44,104.7,Brand_K,2024-08-11,3.5
SKU000630,Beauty,Fragrance,32.84,16.77,Brand_M,2022-10-28,4.1
SKU000631,Apparel,Shirts,47.02,23.93,Brand_C,2022-08-23,4.0
SKU000632,Beauty,Makeup,13.0,6.63,Brand_N,2022-04-05,4.5
SKU000633,Electronics,Phones,55.52,23.99,Brand_Q,2023-06-22,4.6
SKU000634,Apparel,Pants,22.02,11.22,Brand_Q,2024-02-16,3.6
SKU000635,Electronics,Wearables,110.58,57.2,Brand_P,2024-02-07,3.7
SKU000636,Sports,Outdoor,53.04,27.75,Brand_M,2026-03-21,3.0
SKU000637,Apparel,Shirts,19.24,8.76,Brand_T,2023-06-20,3.2
SKU000638,Electronics,Cables,65.88,26.85,Brand_M,2025-03-26,3.9
SKU000639,Apparel,Shirts,35.01,17.53,Brand_J,2022-02-07,4.9
SKU000640,Apparel,Shirts,28.34,16.14,Brand_R,2022-03-22,3.9
SKU000641,Electronics,Audio,22.58,12.8,Brand_Q,2025-12-18,3.7
SKU000642,Apparel,Pants,37.25,18.7,Brand_O,2022-06-14,3.6
SKU000643,Home,Decor,23.9,11.86,Brand_I,2024-10-28,3.7
SKU000644,Home,Bedding,52.56,33.61,Brand_A,2024-09-05,4.7
SKU000645,Apparel,Shirts,24.46,9.21,Brand_L,2025-11-17,3.8
SKU000646,Apparel,Shoes,23.54,14.1,Brand_A,2022-06-08,4.7
SKU000647,Apparel,Pants,62.34,22.78,Brand_N,2022-04-09,4.8
SKU000648,Electronics,Wearables,188.57,96.86,Brand_I,2022-04-21,3.3
SKU000649,Sports,Fitness,63.17,39.45,Brand_T,2026-06-23,4.1
SKU000650,Beauty,Skincare,5.15,2.82,Brand_K,2025-06-03,4.1
SKU000651,Toys,Educational,32.29,13.05,Brand_A,2023-07-19,3.6
SKU000652,Apparel,Shirts,32.31,15.32,Brand_L,2025-06-06,4.8
SKU000653,Apparel,Accessories,96.93,59.9,Brand_C,2025-01-21,3.9
SKU000654,Electronics,Wearables,26.69,16.06,Brand_C,2026-04-22,5.0
SKU000655,Beauty,Skincare,13.29,6.99,Brand_C,2023-05-20,4.2
SKU000656,Apparel,Shoes,19.14,12.39,Brand_T,2025-10-17,4.6
SKU000657,Home,Bedding,28.95,15.77,Brand_O,2022-11-22,3.8
SKU000658,Toys,Games,23.79,15.15,Brand_F,2025-01-06,4.5
SKU000659,Apparel,Pants,12.64,5.25,Brand_S,2026-07-13,4.5
SKU000660,Electronics,Wearables,202.46,104.99,Brand_T,2023-05-06,3.6
SKU000661,Beauty,Haircare,13.9,6.77,Brand_P,2025-04-13,4.0
SKU000662,Electronics,Wearables,78.05,41.87,Brand_O,2022-12-04,4.0
SKU000663,Beauty,Makeup,14.29,8.03,Brand_D,2024-07-11,5.0
SKU000664,Sports,Fitness,21.58,12.81,Brand_O,2024-07-22,3.7
SKU000665,Electronics,Wearables,55.91,33.85,Brand_E,2022-10-23,4.1
SKU000666,Apparel,Outerwear,10.91,5.04,Brand_O,2023-04-23,4.3
SKU000667,Apparel,Shirts,5.67,3.63,Brand_N,2024-05-26,4.1
SKU000668,Apparel,Shoes,11.25,7.15,Brand_R,2023-01-22,5.0
SKU000669,Toys,Educational,3.99,2.08,Brand_P,2026-01-23,3.6
SKU000670,Electronics,Laptops,95.54,34.05,Brand_O,2025-12-22,4.0
SKU000671,Beauty,Skincare,26.81,14.58,Brand_N,2024-04-15,3.7
SKU000672,Home,Bedding,20.99,12.38,Brand_R,2025-05-28,3.8
SKU000673,Home,Bedding,28.83,17.77,Brand_K,2022-03-17,4.0
SKU000674,Apparel,Shirts,9.25,4.26,Brand_F,2022-03-02,4.1
SKU000675,Electronics,Laptops,87.54,51.5,Brand_R,2022-07-20,4.6
SKU000676,Sports,Outdoor,56.0,26.08,Brand_B,2025-02-06,3.6
SKU000677,Apparel,Outerwear,10.01,5.81,Brand_N,2024-05-22,4.3
SKU000678,Electronics,Laptops,35.6,21.44,Brand_A,2023-02-01,5.0
SKU000679,Beauty,Makeup,13.63,5.29,Brand_E,2025-06-17,4.0
SKU000680,Home,Lighting,45.57,19.59,Brand_S,2025-09-29,4.2
SKU000681,Beauty,Skincare,16.08,8.42,Brand_C,2025-08-20,4.0
SKU000682,Electronics,Audio,65.17,27.23,Brand_G,2025-05-15,4.1
SKU000683,Home,Bedding,33.92,19.62,Brand_E,2024-06-28,4.2
SKU000684,Apparel,Accessories,63.92,35.55,Brand_T,2025-03-01,3.8
SKU000685,Home,Bedding,25.76,14.0,Brand_B,2026-08-06,4.0
SKU000686,Beauty,Skincare,22.52,8.17,Brand_F,2024-04-28,4.3
SKU000687,Toys,Plush,14.96,6.78,Brand_I,2024-08-14,4.0
SKU000688,Apparel,Outerwear,19.7,12.09,Brand_R,2022-04-10,3.9
SKU000689,Sports,Cycling,53.01,29.89,Brand_M,2026-04-12,3.2
SKU000690,Apparel,Pants,151.12,75.66,Brand_O,2025-07-16,4.9
